"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Tang L.; Li A.; Shao G.","Tang, Lina (15752022000); Li, Aixian (54417627500); Shao, Guofan (7102142366)","15752022000; 54417627500; 7102142366","Landscape-level forest ecosystem conservation on Changbai Mountain, China and North Korea (DPRK)","2011","Mountain Research and Development","31","2","","169","175","6","31","10.1659/MRD-JOURNAL-D-10-00120.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958853141&doi=10.1659%2fMRD-JOURNAL-D-10-00120.1&partnerID=40&md5=ff463d1818ff869d8e18a77250234c83","Changbai Mountain, the highest mountain in the east of the Eurasian Continent, is covered with a wide range of distinct altitudinal vegetation types featuring the Earth's richest biodiversity in the cool temperate zone. However, some development trends on Changbai Mountain urgently require the launching of innovative policies and actions for sustainable forest conservation on Changbai Mountain. This paper provides an overview of forest conservation issues in the area: it summarizes the ecological significance of forest vegetation on Changbai Mountain, reviews historic forest utilization and protection in the region, and discusses forest conservation measures that exist on Changbai Mountain. The paper also describes specific civilization-based economic developments, including deforestation, logging, non-wood product collection, and tourism, which threaten forest sustainability inside and around protected areas on Changbai Mountain. We propose that forest ecosystem management should be implemented outside the designated protected areas and human pressure should be reduced inside nature reserves on Changbai Mountain. Landscape and ecosystem approaches should be used to promote forest conservation at the mountain level. In addition, China and North Korea (DPRK) need to engage in multiscale, multidisciplinary, and multistakeholder transboundary conservation efforts. © International Mountain Society.","cool temperate forest; Forest conservation; forest sustainability; habitat protection; landscape fragmentation","Baekdu Mountain; Changbai Mountains; North Korea; altitudinal zonation; conservation management; environmental protection; forest ecosystem; forest management; habitat conservation; nature reserve; species diversity; stakeholder; sustainability; temperate forest","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-79958853141"
"Tognelli M.F.; Abba A.M.; Bender J.B.; Seitz V.P.","Tognelli, Marcelo F. (6602779708); Abba, Agustín M. (8216753400); Bender, J.Benjamín (7201542422); Seitz, Viviana P. (36769199000)","6602779708; 8216753400; 7201542422; 36769199000","Assessing conservation priorities of xenarthrans in Argentina","2011","Biodiversity and Conservation","20","1","","141","151","10","13","10.1007/s10531-010-9951-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650417250&doi=10.1007%2fs10531-010-9951-5&partnerID=40&md5=81bc687f0db20cdaebf594d4c3119863","In this study, we combine species distribution models with a reserve selection approach to assess the degree of representation of xenarthrans in the existing protected area network of Argentina, and to identify conservation priority areas that may help expand the current system. Species distribution models were developed from species' occurrence records using a maximum entropy algorithm. Maps of species distributions were produced for 15 of the 16 species currently present in the country. To assess the performance of the existing protected area network in representing all modeled species, and to identify priority areas to expand the current reserve system, we used the software Zonation. Overall, all species modeled are represented in the existing protected area network. However, the percentage of their ranges covered by protected areas is very low (average = 6.7%; range = 1.7-17.6%). To represent at least 5% of the distribution of each species, 8.8% of the country's area would be needed, and species with restricted ranges have the greatest increase in representation in this scenario. When 10% of the country is set aside for conservation, species representation increases considerably, again favoring range-restricted species. Most of the areas identified as conservation priorities are under strong anthropogenic pressures, including deforestation, agricultural expansion, and hunting. Our analysis provides a preliminary assessment of conservation priorities for the xenarthrans of Argentina, and we hope will serve as guideline to focus future conservation assessments at more refined scales. © 2010 Springer Science+Business Media B.V.","Argentina; Priority areas; Protected area network; Species distribution models; Systematic conservation planning; Xenarthrans","Argentia; Canada; Newfoundland; Newfoundland and Labrador; anthropogenic effect; conservation planning; guideline; habitat conservation; mammal; maximum entropy analysis; prioritization; protected area; software; species occurrence","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-78650417250"
"Mann B.Q.; Celliers L.; Fennessy S.T.; Bailey S.; Wood A.D.","Mann, B.Q. (7101667018); Celliers, L. (8599448600); Fennessy, S.T. (6701715977); Bailey, S. (57207078546); Wood, A.D. (7401883117)","7101667018; 8599448600; 6701715977; 57207078546; 7401883117","Towards the declaration of a large marine protected area: A subtidal ichthyofaunal survey of the Pondoland coast in the Eastern Cape, South Africa","2006","African Journal of Marine Science","28","3-4","","535","551","16","17","10.2989/18142320609504204","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846198759&doi=10.2989%2f18142320609504204&partnerID=40&md5=3e233a18a2034c8a7a28085d76cc10cb","A subtidal marine ichthyofaunal survey was carried out on shallow reefs (1-30m deep) in the Pondoland region between the Mtamvuna River and Port St Johns in the Eastern Cape, South Africa. The purpose of this survey was to provide the baseline data required for the zonation of a large marine protected area proposed for the region. Survey work was carried out in May and June during 2002 and 2003. A seafloor map based on earlier seismic-reflection profiling data, coupled with fishers' co-ordinates of known reefs in the area, was used to plan the survey. An underwater visual census (UVC), using the point-count method, assessed fish diversity, relative abundance and size structure. During the UVC, a total of 261 point fish-counts, covering an area of 14 288m 2, was completed. A total of 138 fish species from 49 different families was identified and a relatively high proportion of endemic species (26.6%) were recorded. As a result of the turbid conditions encountered south of Mbotyi, numbers and diversity of fish species observed declined with increasing latitude. Endemic sparid linefish species, which are over-exploited in other areas, were particularly abundant in this region, and a number of new range distributions of various species were recorded during the survey. The results of this survey contributed towards the zonation of the Pondoland Marine Protected Area, which was proclaimed in June 2004. Copyright © NISC Pty Ltd.","Eastern cape; Fisheries management; Ichthyofaunal survey; Marine protected area; Point counts; Pondoland coast; Underwater visual census","Africa; Eastern Cape; Mbyoti; Mtamvuna River; Pondoland; Port Saint Johns; South Africa; Southern Africa; Sub-Saharan Africa; Acoustic wave reflection; Biodiversity; Coastal zones; Marine engineering; Reefs; Seismic prospecting; Sparidae; endemic species; fishery management; ichthyofauna; marine park; range size; reef; relative abundance; size structure; spatial distribution; species diversity; subtidal environment; underwater camera; zonation","Review","Final","","Scopus","2-s2.0-33846198759"
"Lehtomäki J.; Tomppo E.; Kuokkanen P.; Hanski I.; Moilanen A.","Lehtomäki, Joona (34880128900); Tomppo, Erkki (6701404111); Kuokkanen, Panu (57213206279); Hanski, Ilkka (35494739100); Moilanen, Atte (57200306804)","34880128900; 6701404111; 57213206279; 35494739100; 57200306804","Applying spatial conservation prioritization software and high-resolution GIS data to a national-scale study in forest conservation","2009","Forest Ecology and Management","258","11","","2439","2449","10","70","10.1016/j.foreco.2009.08.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349750475&doi=10.1016%2fj.foreco.2009.08.026&partnerID=40&md5=00ac5ccd6a068f29cb63f43ac1196217","We apply a recently developed conservation prioritization method (Zonation algorithm) to a national-scale conservation planning task. The Finnish Forest and Park Service (Metsähallitus) was given the mandate to expand the current protected areas in southern Finland by 10 000 ha. The question is which areas should be selected out of the total area of 1 760 000 ha. The data available include a nation-wide GIS data set describing general features of forests at the resolution of 25 m × 25 m for entire Finland and another data set about biodiversity features within the current state-managed conservation areas. Ecologically, the key information includes forest age and the volume of growing stock for 20 forest types representing different productivity classes and dominant tree species. Our analysis employs four different connectivity components to identify forest areas that are (i) locally of high quality and internally well connected, (ii) well connected to surrounding high-quality forests, (iii) well connected to existing conservation areas, and (iv) large enough to allow efficient implementation. Expert evaluation of the results suggested that the present quantitative analysis was helpful in identifying areas with high conservation value systematically across southern Finland. Our analysis also showed that the highest forest conservation potential in Finland is located on privately owned land. The present techniques can be applied to many large-scale planning and management projects. © 2009 Elsevier B.V. All rights reserved.","Boreal forest; Connectivity; Conservation planning; GIS; Zonation","Biodiversity; Conservation; Forestry; GIS; Legislation; Planning; Eurasia; Europe; Finland; Northern Europe; Scandinavia; Biodiversity; Forestry; Geographic information systems; Laws and legislation; Planning; Boreal forest; Connectivity; Conservation planning; GIS; Zonation; biodiversity; boreal forest; connectivity; conservation planning; data set; forest management; GIS; image resolution; national park; national planning; national strategy; nature conservation; protected area; satellite data; software; spatial distribution; Conservation","Article","Final","","Scopus","2-s2.0-70349750475"
"Buij R.; Croes B.M.; Komdeur J.","Buij, Ralph (6507324665); Croes, Barbara M. (15845229100); Komdeur, Jan (7007129997)","6507324665; 15845229100; 7007129997","Biogeographical and anthropogenic determinants of landscape-scale patterns of raptors in West African savannas","2013","Biodiversity and Conservation","22","8","","1623","1646","23","6","10.1007/s10531-013-0498-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880062080&doi=10.1007%2fs10531-013-0498-0&partnerID=40&md5=646ade8f3bc34281ab7185a27d9dd35a","Strong raptor population declines have recently been reported in sub-Saharan West Africa, where the pressure on wildlife and their supporting habitats is particularly high. This makes it imperative to understand the role of land-use on landscape-scale patterns of raptors and to define priority areas for conservation. We examine landscape-scale community patterns of raptors in biogeographical zones with different degrees of anthropogenic land-use and assess the role of protected areas in maintaining such patterns. We recorded raptors along road transects in Cameroon's savannas, covering four years and 7,340-7,700 km in wet and dry seasons, in three biogeographical zones: the relatively well-preserved Inundation and Guinea zones to the north and south of the heavily exploited Sudan zone. The Inundation zone had the largest species pool and Palearctic raptor richness and abundance. The Guinea zone had the largest Afrotropical raptor species pool, while raptor diversity and richness were higher there than in the Sudan zone. The abundance of only one species (Fox Kestrel) peaked in the Sudan zone and only one large-bodied raptor (Hooded Vulture) with a Sudan-centered distribution was more common there than in the other zones. Our results suggest that land-use as determined by protected areas and human exploitation may override the role of biogeographical zonation in shaping raptor assemblages. Comparable patterns of raptor richness and diversity inside and outside protected areas suggest that both protected areas and partly cultivated peripheral zones act as important foraging and source areas, ensuring the preservation of diverse raptor assemblages at the landscape scale. Finally, our data illustrate the comparatively high richness of Cameroon's and West Africa's savanna raptor communities on a continental and global scale, underlining their importance for raptor conservation. © 2013 Springer Science+Business Media Dordrecht.","Biogeographical zones; Cameroon; Conservation; Falconiformes; Raptor community patterns","Cameroon; West Africa; Aves; Falconiformes; Necrosyrtes monachus; Raptores; abundance; Afrotropic Ecozone; anthropogenic effect; biogeographical region; conservation planning; ecological zonation; flooding; land use; population decline; prioritization; protected area; raptor; savanna; species conservation; species pool; species richness","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84880062080"
"Gaude A.","Gaude, Anke (10042097900)","10042097900","Socio-economic situation and land use conflicts around Ag-Gel National Park (Azerbaijan)","2005","Archives of Nature Conservation and Landscape Research","44","4","","69","99","30","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29144484034&partnerID=40&md5=d7245fda41d1936a8a088ed456e9f707","The Ag-Gel National Park is located in the Kura-Araks lowland of Azerbaijan. It was established in 2003 in order to protect Lake Ag-Gel and the surrounding semi-desert landscape. To date, detailed information on local people's livelihoods was not available. Against the background of modern protected area management the present paper analyses the socio-economic situation, and in particular the land use and resulting conflicts in the vicinity of Ag-Gel National Park. The analysis is base d on Rapid Rural Appraisal techniques and focused on semi-structured interviews with the sedentary population of the study area. The situation of the population and the agricultural sector in the study area has been subject to the following three processes: the political and economical transformation, the resulting agrarian reform and the consequences of conflict over Nagorno-Karabakh. Over 90% of the sedentary population are internally displaced persons (IDPs) of the territorial conflict. The majority of people earns a living from subsis tence farming, especially livestock husbandry. Grazing, especially overgrazing within the national park was identified as the main land use conflict. In orde r to accommodate the different land use interests, a zonation concept for the national park as well as the creation of a buffer zone outside the park are suggested. To prevent further impoverishment of the affected population, compensation of incurred losses and alternative methods of earning income become necessary. A range of measures is discussed.","Ag-Gel National Park; Azerbaijan; Internally displaced persons (IDPs); Land use; Overgrazing; Socio-economic situation; Zonation","Ag-Gel National Park; Asia; Azerbaijan; Eurasia; West Asia; conflict management; land use; national park; nature conservation; overgrazing; socioeconomic conditions; zonation","Article","Final","","Scopus","2-s2.0-29144484034"
"Gray T.N.E.; Phan C.","Gray, Thomas N. E. (18041986400); Phan, Channa (36337310400)","18041986400; 36337310400","Habitat preferences and activity patterns of the larger mammal community in Phnom Prich Wildlife Sanctuary, Cambodia","2011","Raffles Bulletin of Zoology","59","2","","311","318","7","59","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052650006&partnerID=40&md5=b3ebcfc7d826f12cddd7798a883d7d62","The northern and eastern plains of Cambodia support one of the largest extents of lowland deciduous forest in South-east Asia and are globally significant for mammal conservation. Between Dec.2008 and Aug.2009 intensive camera-trapping was conducted within mosaic deciduous dipterocarp and mixeddeciduous/semi-evergreen forest in the east of Phnom Prich Wildlife Sanctuary, Mondulkiri province, Cambodia. Forty camera-trap locations were set up for >2700 camera-trap nights producing 707 independent encounters of 23 mammal species. Eight globally threatened species of mammals were recorded including the Asian elephant (Elephas maximus), banteng (Bos javanicus) and dhole (Cuon alpinus). Two species, the gaur (Bos gaurus) and pig-tailed macaque (Macaca nemestrina), showed significant preference for forest type (higher Relative Abundance Index of both species in mixed-deciduous/semi-evergreen forest). The mix of drier deciduous dipterocarp forest and wetter mixed-deciduous and semi-evergreen forest appears important for maintaining the conservation value of the site. Camera trap encounter rates were lower in areas within a day's walk from villages at the periphery of the protected area whilst cathemeral species displayed higher proportions of nocturnal activity than in similar studies from elsewhere in South-east Asia. We suggest disturbance and hunting may therefore be affecting the distribution and activity patterns of key species. Managing the Non Timber Forest Product (NTFP) collectors as well as finalising, and enforcing, zonation within the protected area are recommended conservation measures for the mammal community. © National University of Singapore.","Camera-trap; Deciduous dipterocarp forest; Human disturbance; Indochina; Wild cattle","Bos; Bos gaurus; Bos javanicus; Cuon alpinus; Elephas maximus; Macaca; Macaca nemestrina; Mammalia; Suidae","Article","Final","","Scopus","2-s2.0-80052650006"
"Reed M.G.; Egunyu F.","Reed, Maureen G. (7401800362); Egunyu, Felicitas (55450491400)","7401800362; 55450491400","Management effectiveness in UNESCO Biosphere Reserves: Learning from Canadian periodic reviews","2013","Environmental Science and Policy","25","","","107","117","10","25","10.1016/j.envsci.2012.09.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868474503&doi=10.1016%2fj.envsci.2012.09.008&partnerID=40&md5=1cbebf82824e9f383763b5ffa8c805e1","Calls for management effectiveness of protected areas have been made on the grounds that evaluation can help determine the ability of protected areas to meet their goals, identify opportunities and threats, and encourage stakeholders to adapt to changing conditions. In 1995, the Statutory Framework of the World Network of biosphere reserves included a requirement that all biosphere reserves must undergo a process of periodic review once every 10 years. The primary purpose of the periodic review is to evaluate the effectiveness of biosphere reserve organizations in achieving the objectives related to three functions: biodiversity conservation, sustainable development, and logistical support. Beyond meeting statutory requirements, the periodic review process can also be considered an opportunity for learning within and beyond the national and international networks. The purpose of this paper is to investigate how management effectiveness in Canadian biosphere reserves has been interpreted through the periodic review process conducted in Canada. A content analysis was performed on the 15 periodic review reports of the 11 Canadian biosphere reserves reviewed between 1995 and 2012. Determining compliance appears to be the dominant purpose of periodic reviews, while determining and providing learning opportunities through periodic review is emerging. We conclude that periodic reviews can be used as learning tools if systematic efforts are made to evaluate, reflect, and share lessons learned. Specific recommendations are provided to enhance this possibility. © 2012 Elsevier Ltd.","Biosphere reserves; Management effectiveness; Periodic review; Protected areas; Seville Statutory Framework; UNESCO","accuracy; article; biodiversity; biosphere; conceptual framework; content analysis; cost effectiveness analysis; environmental management; environmental protection; learning; priority journal; sustainable development; zonation","Article","Final","","Scopus","2-s2.0-84868474503"
"Lavrinenko I.A.","Lavrinenko, I.A. (36724571400)","36724571400","Landscape diversity of specially protected natural territories of Nenets Autonomous Okrug","2012","Geography and Natural Resources","33","1","","37","44","7","2","10.1134/S1875372812010064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876449634&doi=10.1134%2fS1875372812010064&partnerID=40&md5=c03063ce74264f7eb5727136311a52a9","A landscape diversity representativeness assessment is made of the system of specially protected territories in Nenets Autonomous Okrug having regard to natural regionalization and zonal division. It is shown that the existing specially protected natural territories are representative for a small number of landscapes. Maps have been generated, which display the distribution of rare and threatened groups of landscapes, and territories have been identified, which are high priority for the establishment of specially protected natural territories. © 2012 Pleiades Publishing, Inc.","landscapes; natural regionalization; zonal division","Nenets; Russian Federation; endangered species; landscape; map; protected area; rare species; regionalization; species diversity; territory; zonation","Article","Final","","Scopus","2-s2.0-84876449634"
"Allnutt T.F.; McClanahan T.R.; Andréfouët S.; Baker M.; Lagabrielle E.; McClennen C.; Rakotomanjaka A.J.M.; Tianarisoa T.F.; Watson R.; Kremen C.","Allnutt, Thomas F. (6603540108); McClanahan, Timothy R. (7005454038); Andréfouët, Serge (57204298997); Baker, Merrill (54997079100); Lagabrielle, Erwann (17434366000); McClennen, Caleb (15077351300); Rakotomanjaka, Andry J. M. (54997966200); Tianarisoa, Tantely F. (54997966300); Watson, Reg (7403653519); Kremen, Claire (6701709530)","6603540108; 7005454038; 57204298997; 54997079100; 17434366000; 15077351300; 54997966200; 54997966300; 7403653519; 6701709530","Comparison of marine spatial planning methods in madagascar demonstrates value of alternative approaches","2012","PLoS ONE","7","2","e28969","","","","41","10.1371/journal.pone.0028969","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857127192&doi=10.1371%2fjournal.pone.0028969&partnerID=40&md5=4852c646afac00c064e3ac07e19a9e91","The Government of Madagascar plans to increase marine protected area coverage by over one million hectares. To assist this process, we compare four methods for marine spatial planning of Madagascar's west coast. Input data for each method was drawn from the same variables: fishing pressure, exposure to climate change, and biodiversity (habitats, species distributions, biological richness, and biodiversity value). The first method compares visual color classifications of primary variables, the second uses binary combinations of these variables to produce a categorical classification of management actions, the third is a target-based optimization using Marxan, and the fourth is conservation ranking with Zonation. We present results from each method, and compare the latter three approaches for spatial coverage, biodiversity representation, fishing cost and persistence probability. All results included large areas in the north, central, and southern parts of western Madagascar. Achieving 30% representation targets with Marxan required twice the fish catch loss than the categorical method. The categorical classification and Zonation do not consider targets for conservation features. However, when we reduced Marxan targets to 16.3%, matching the representation level of the ""strict protection"" class of the categorical result, the methods show similar catch losses. The management category portfolio has complete coverage, and presents several management recommendations including strict protection. Zonation produces rapid conservation rankings across large, diverse datasets. Marxan is useful for identifying strict protected areas that meet representation targets, and minimize exposure probabilities for conservation features at low economic cost. We show that methods based on Zonation and a simple combination of variables can produce results comparable to Marxan for species representation and catch losses, demonstrating the value of comparing alternative approaches during initial stages of the planning process. Choosing an appropriate approach ultimately depends on scientific and political factors including representation targets, likelihood of adoption, and persistence goals. © 2012 Allnutt et al.","","Animals; Biodiversity; Climate Change; Conservation of Natural Resources; Fishes; Madagascar; Marine Biology; Methods; article; biodiversity; climate change; coastal waters; conservation biology; controlled study; economic aspect; environmental exposure; environmental management; environmental planning; environmental protection; fishing; intermethod comparison; Madagascar; marine environment; species conservation; species distribution; species habitat; species richness; zonation; animal; comparative study; fish; marine biology; methodology; procedures","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84857127192"
"Henrich R.","Henrich, Rüdiger (7003840719)","7003840719","Middle Triassic carbonate margin development: Hochstaufen-Zwieselmassif, northern Calcareous Alps, Germany","1982","Facies","6","1","","85","105","20","11","10.1007/BF02536680","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51649166598&doi=10.1007%2fBF02536680&partnerID=40&md5=82c8463cd9f1fabd05b0d4f7d90f985b","The Middle Triassic carbonate series of the Hochstaufen-Zwieselmassif reflect the last stage of a northward progradation of a wide southern reef platform extending into the attached northern basin. Regional facies differentiation was caused by differences in the morphology of the basin. A massive central reef core, exhibiting clear ecological zonation, developed along the slope of the slightly deeper eastern part of the basin. The shallower western parts, however, were quickly filled up by forereef debris and overlain by sediments of the rapidly spreading lagoon. A typical grapestone facies includes intercalations of vadose pisolitic crusts, thus indicating a shallow marine platform environment, which was sporadically interrupted by areas of subaerial exposure. Various sediment types occurring along the platform margin reflect synsedimentary mass movements. These were induced by tectonic disturbances caused by different rates of subsidence between the rapidly subsiding platform and the slowly subsiding basin. Forereef rocks which have been entirely lithified were affected by various stages of internal brecciation during this process. In contrast, basinal sediments which were semilithified or patchily cemented exhibit plastic deformation (slumping) and subsequent disintegration into intraformational breccias and debris flows. Turbidites were induced in cases of higher pore water saturations. All these mass mobilisations took place on gentle slopes. This assumption is supported by the observation of initial reef growth flourishing on protected areas of the foreslope. Along a gentle slope, differential rates of subsidence can easily be balanced by plastic deformation and dislocation of basinal material. This is supported by the fact that no prominent synsedimentary fault system could be observed along the platform margin. The facies differentiation of the central reef core is substantiated by a clear eclogical zonation of organisms. The lower, more protected portions of the central reef belt were occupied by the Tubiphytes zones. Along the reef front the Coral-Solenoporacean biocoenoses found favorable living conditions. The high energy sediments of the reef flat exhibit a highly diverse Calcisponge-Hydrozoan-Coral community. Towards backreef areas a small belt was inhabited by a typical Thecosmilia -Thaumatoporella biocenosis. © 1982 Institut für Paläontologie Universität Erlangen.","","","Article","Final","","Scopus","2-s2.0-51649166598"
"Mikkonen N.; Moilanen A.","Mikkonen, Ninni (6504397737); Moilanen, Atte (57200306804)","6504397737; 57200306804","Identification of top priority areas and management landscapes from a national Natura 2000 network","2013","Environmental Science and Policy","27","","","11","20","9","36","10.1016/j.envsci.2012.10.022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871605584&doi=10.1016%2fj.envsci.2012.10.022&partnerID=40&md5=dbb8916f8fc1205fc43cccd6b94a24fe","The Natura 2000 (N2k) network of protected areas is a backbone of biodiversity conservation in Europe, with likely further relevance for the development of green infrastructure. EU member states have legal responsibilities for evaluating the condition of and maintaining their national networks. While it is desirable to maintain the condition of the N2k network or even improve it by habitat restoration, it is a fact that national environmental bodies operate under budgetary constraints - money available for conservation is limited. Consequently, there may be a need to prioritize targeting of conservation effort in and around the N2k network. In this study we develop a high-resolution spatial conservation prioritization for the Finnish national N2k network, using data about the distribution and quality of 68 N2k habitats occurring in Finland. The aim of the work is to identify management landscapes, landscapes that have exceptionally high conservation value and which could be managed as one management unit. We identify top-priority areas of the N2k network. We also identify highest-priority N2k areas that do not have the status of a protected area in the Finnish legislation. The present work was commissioned by the Natural Heritage Services of Metsähallitus, a national administrator that is responsible for the maintenance of the Finnish protected area network. The primary purpose of this work is to assist targeting of habitat maintenance, management and restoration in and around the Finnish N2k network. The analysis done here could be replicated elsewhere using publicly available spatial prioritization software. © 2012 Elsevier Ltd.","Conservation management; Conservation prioritization; Habitat restoration; Systematic conservation planning; Zonation software","fresh water; alpine tundra; article; coastal waters; computer program; data analysis; environmental management; environmental protection; Finland; forest; grassland; habitat; law; legal aspect; priority journal","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84871605584"
"del Carmen Sabatini M.; Verdiell A.; Rodríguez Iglesias R.M.; Vidal M.","del Carmen Sabatini, María (6505991830); Verdiell, Adriana (6504322793); Rodríguez Iglesias, Ricardo M. (6603417323); Vidal, Marta (15837954600)","6505991830; 6504322793; 6603417323; 15837954600","A quantitative method for zoning of protected areas and its spatial ecological implications","2007","Journal of Environmental Management","83","2","","198","206","8","70","10.1016/j.jenvman.2006.02.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846678693&doi=10.1016%2fj.jenvman.2006.02.005&partnerID=40&md5=bcd2061b1c2f38a9ac979172b8671fca","Zoning is a key prescriptive tool for administration and management of protected areas. However, the lack of zoning is common for most protected areas in developing countries and, as a consequence, many protected areas are not effective in achieving the goals for which they were created. In this work, we introduce a quantitative method to expeditiously zone protected areas and we evaluate its ecological implications on hypothetical zoning cases. A real-world application is reported for the Talampaya National Park, a UNESCO World Heritage Site located in Argentina. Our method is a modification of the zoning forest model developed by Bos [Bos, J., 1993. Zoning in forest management: a quadratic assignment problem solved by simulated annealing. Journal of Environmental Management 37, 127-145.]. Main innovations involve a quadratic function of distance between land units, non-reciprocal weights for adjacent land uses (mathematically represented by a non-symmetric matrix), and the possibility of imposing a connectivity constraint. Due to its intrinsic spatial dimension, the zoning problem belongs to the NP-hard class, i.e. a solution can only be obtained in non-polynomial time [Nemhausser, G., Wolsey, L., 1988. Integer and Combinatorial Optimization. John Wiley, New York.]. For that purpose, we applied a simulated annealing heuristic implemented as a FORTRAN language routine. Our innovations were effective in achieving zoning designs more compatible with biological diversity protection. The quadratic distance term facilitated the delineation of core zones for elements of significance; the connectivity constraint minimized fragmentation; non-reciprocal land use weightings contributed to better representing management decisions, and influenced mainly the edge and shape of zones. This quantitative method can assist the zoning process within protected areas by offering many zonation scheme alternatives with minimum cost, time and effort. This ability provides a new tool to improve zoning within protected areas in developing countries. © 2006 Elsevier Ltd. All rights reserved.","Protected areas; Simulated annealing; Zoning","Argentina; City Planning; Conservation of Natural Resources; Ecology; Ecosystem; Forestry; Models, Theoretical; Rivers; Argentina; La Rioja [Argentina]; South America; Talampaya National Park; environmental management; protected area; quantitative analysis; simulated annealing; spatial analysis; zonation; Argentina; article; biodiversity; controlled study; developing country; ecology; environmental management; environmental protection; forest; hypothesis; land use; national park; quantitative analysis; zonation","Article","Final","","Scopus","2-s2.0-33846678693"
"Solowiej D.","Solowiej, D. (57224253045)","57224253045","The idea of function zoning in protected areas as a basic solution to man-environment conflicts; [Idea strefowania funkcji na obszarach chronionych jako podstawa rozwiazywania konfliktow czlowiek-srodowisko przyrodnicze]","1996","Badania Fizjograficzne nad Polska Zachodnia, Seria A, Geografia Fizyczna","47","","","101","113","12","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030390834&partnerID=40&md5=1fc1fc7aa7d4668687a87259f73f8268","The present work consists of two parts: a methodological and an applicational one. In the first, special emphasis is put on the significance of the division of geographical space into functional zones, because they form a macrostructure specific to the given area. This is important in the process of the evaluation of protected areas. The criterion used to delimit functional-spatial units is the degree of naturalness of the landscape. The division of areas makes it possible to order information and justify the 'continuity' of ecological and economic functions in the given area. In the applicational part of the study, selected examples are used to illustrate the idea of function zonation, which is treated as a basis for solving man-environment conflicts. The methodological complexity of the raised problems is emphasised; it is also evident in the way information is recorded in the legends to figures provided.","","environmental management; land use planning; methodological evaluation; protected area; zoning system","Article","Final","","Scopus","2-s2.0-0030390834"
